province,type_property,subtype_property,price,state_of_property,heating_type,sun_exposure,livable_surface,epc_score,latitude,longitude,facades,bedrooms,bathrooms,toilets,terrace,garden,garage,swimming_pool,flooding_area_type,construction_year
limburg,house,residence,339000.0,not_specified,not_specified,not_specified,279.0,c,50.7779764,5.4607252,3,3.0,2,0,1,1,1,0,no_flooding_area,1950.0
limburg,house,residence,339000.0,not_specified,fuel_oil,not_specified,241.0,e,50.769435,5.2466876,3,5.0,2,0,0,1,1,0,no_flooding_area,1930.0
limburg,apartment,apartment,235000.0,normal,gas,north,67.0,c,50.93272,5.347362,1,1.0,1,0,1,0,0,0,no_flooding_area,
limburg,house,residence,235000.0,not_specified,fuel_oil,not_specified,139.0,f,51.0822614,5.30915983,4,3.0,1,0,0,1,0,0,no_flooding_area,1963.0
limburg,house,residence,349000.0,not_specified,gas,south_east,300.0,e,50.8716295,5.3737267,2,3.0,2,2,1,1,0,0,no_flooding_area,1936.0
limburg,house,residence,265000.0,not_specified,not_specified,south_west,224.0,f,51.1295107,5.3681506,4,4.0,1,1,1,1,0,0,no_flooding_area,1946.0
limburg,apartment,ground_floor,385000.0,not_specified,gas,not_specified,80.0,a,50.931292,5.3413755,1,2.0,1,1,1,1,1,0,no_flooding_area,2021.0
limburg,house,residence,276000.0,not_specified,fuel_oil,not_specified,176.0,f,51.0712676,5.6560986,4,3.0,1,0,1,1,1,0,(information_not_available),1957.0
limburg,house,residence,149500.0,to_be_renovated,fuel_oil,south_east,106.0,f,51.038228,5.1744956,2,2.0,1,1,0,1,1,0,no_flooding_area,1906.0
limburg,apartment,ground_floor,449000.0,excellent,gas,not_specified,130.0,a,50.971957,5.4878007,3,2.0,2,4,1,1,1,0,no_flooding_area,2000.0
limburg,house,residence,360000.0,not_specified,fuel_oil,west,191.0,a+,51.1162129,5.2613586,2,4.0,1,2,1,0,1,0,no_flooding_area,1966.0
limburg,house,residence,265000.0,not_specified,fuel_oil,north_west,148.0,f,51.0675372,5.200742,3,3.0,1,1,1,1,1,0,no_flooding_area,1962.0
limburg,house,residence,365000.0,normal,gas,north,141.0,c,51.07319,5.087203,3,3.0,1,2,0,1,1,0,possible_flooding_area,1956.0
limburg,house,residence,282500.0,not_specified,gas,east,144.0,d,51.0597862,5.7321314,4,3.0,1,0,0,1,0,0,no_flooding_area,1961.0
limburg,house,residence,220000.0,not_specified,gas,not_specified,159.0,f,50.9132824,5.4097409,3,3.0,1,0,1,1,0,0,no_flooding_area,1963.0
limburg,apartment,apartment,285000.0,normal,gas,west,186.0,e,51.20389,5.429258,3,5.0,1,2,1,0,0,0,no_flooding_area,1957.0
limburg,house,bungalow,570000.0,to_be_renovated,not_specified,north_west,112.0,not_specified,51.22472,5.304678,4,3.0,1,1,0,0,1,0,no_flooding_area,
limburg,house,residence,475000.0,excellent,gas,not_specified,186.0,a,51.0966485,5.4435442,4,4.0,1,2,1,1,0,0,no_flooding_area,2021.0
limburg,house,residence,390000.0,new,gas,not_specified,154.0,not_specified,51.06582598,5.23511706,3,3.0,1,0,0,0,1,0,no_flooding_area,2025.0
limburg,house,residence,390000.0,new,gas,not_specified,157.0,not_specified,51.06582598,5.23511706,3,3.0,1,0,0,0,1,0,no_flooding_area,2025.0
limburg,house,residence,329000.0,not_specified,not_specified,not_specified,177.0,d,51.0971487,5.8003635,4,3.0,2,0,1,1,1,0,(information_not_available),1982.0
limburg,house,residence,225000.0,to_be_renovated,fuel_oil,south,196.0,f,51.0873,5.21898,3,5.0,1,2,1,0,1,0,no_flooding_area,1957.0
limburg,house,mixed_building,795000.0,not_specified,not_specified,not_specified,311.0,a,51.013905,5.7260213,4,2.0,1,0,1,1,1,0,(information_not_available),2020.0
limburg,house,residence,495000.0,excellent,gas,not_specified,16.0,c,51.1566755,5.3747067,4,3.0,2,1,1,1,1,0,no_flooding_area,1981.0
limburg,apartment,apartment,165000.0,not_specified,electricity,not_specified,89.0,e,50.7873976,5.4539746,2,2.0,1,0,0,0,1,0,no_flooding_area,1990.0
limburg,apartment,apartment,399000.0,not_specified,electricity,not_specified,115.0,b,50.8153179,5.1845737,2,1.0,1,0,0,0,0,0,no_flooding_area,1998.0
limburg,house,residence,299000.0,not_specified,gas,north_east,165.0,c,50.8326123,5.3253938,2,3.0,1,2,1,1,0,0,no_flooding_area,1933.0
limburg,house,residence,320000.0,normal,gas,not_specified,18.0,c,51.2296848,5.3232186,4,2.0,1,1,1,1,0,0,(information_not_available),
limburg,house,residence,249500.0,not_specified,not_specified,south,183.0,c,50.8057276,5.3907171,2,2.0,2,2,1,1,0,0,no_flooding_area,1899.0
limburg,apartment,apartment,247000.0,not_specified,gas,not_specified,68.0,a,50.7900911,5.4792561,1,1.0,1,1,1,0,1,0,no_flooding_area,2021.0
limburg,apartment,apartment,297000.0,not_specified,gas,not_specified,144.0,b,50.9225609,5.4489979,4,2.0,1,0,1,0,1,0,no_flooding_area,2000.0
limburg,house,residence,295000.0,not_specified,fuel_oil,not_specified,166.0,e,51.0196865,5.4000789,3,4.0,2,0,1,1,1,0,no_flooding_area,1952.0
limburg,apartment,apartment,199000.0,normal,gas,not_specified,65.0,b,51.03614,5.28785,1,1.0,1,0,1,0,1,0,no_flooding_area,1977.0
limburg,house,residence,435000.0,not_specified,fuel_oil,not_specified,271.0,c,51.1225575,5.5187452,4,3.0,1,0,1,1,1,0,(information_not_available),1994.0
limburg,house,residence,249500.0,not_specified,gas,north,155.0,d,50.9212206,5.3496668,2,4.0,3,3,0,0,0,0,no_flooding_area,1930.0
limburg,house,residence,425000.0,not_specified,gas,north,228.0,c,51.0308232,5.2398801,4,5.0,2,2,1,0,1,0,no_flooding_area,1979.0
limburg,house,villa,375000.0,not_specified,gas,north_east,221.0,c,50.9742829,5.0994554,4,5.0,1,1,1,1,1,0,no_flooding_area,1963.0
limburg,house,residence,530000.0,not_specified,not_specified,south_east,270.0,b,51.0205429,5.3042833,4,6.0,1,2,1,1,1,0,no_flooding_area,1991.0
limburg,house,villa,698000.0,not_specified,gas,south_east,423.0,a,51.1055265,5.1522496,4,5.0,3,5,1,0,1,0,no_flooding_area,2008.0
limburg,house,villa,150000.0,normal,gas,south,221.0,c,50.96613,5.5021,4,3.0,1,2,1,1,1,0,no_flooding_area,1978.0
limburg,apartment,apartment,275000.0,not_specified,gas,not_specified,96.0,c,51.1401103,5.6023931,1,2.0,1,0,1,0,1,0,(information_not_available),1993.0
limburg,house,residence,189000.0,not_specified,gas,not_specified,100.0,f,50.9704848,5.6876246,3,3.0,1,0,1,1,1,0,(information_not_available),1930.0
limburg,house,residence,389000.0,not_specified,gas,not_specified,150.0,b,51.092075,5.6731401,4,5.0,1,0,1,1,1,0,(information_not_available),1954.0
limburg,house,residence,225000.0,not_specified,wood,not_specified,123.0,f,51.0057446,5.5118401,3,3.0,1,0,1,1,0,0,no_flooding_area,1930.0
limburg,house,residence,299000.0,not_specified,gas,not_specified,103.0,b,50.9792082,5.6997432,2,3.0,1,0,1,1,1,0,(information_not_available),1971.0
limburg,house,residence,399000.0,not_specified,electricity,north_west,176.0,c,51.0325731,5.3197749,4,4.0,1,2,1,1,1,0,no_flooding_area,1988.0
limburg,apartment,apartment,239000.0,not_specified,fuel_oil,not_specified,83.0,c,51.0953175,5.7897822,1,2.0,1,1,0,0,0,0,no_flooding_area,1962.0
limburg,apartment,apartment,299000.0,excellent,gas,not_specified,15.0,b,50.837929,5.3381611,1,4.0,1,1,1,0,0,0,no_flooding_area,1968.0
limburg,apartment,duplex,359000.0,not_specified,gas,not_specified,169.0,b,50.964144,5.6926542,1,3.0,1,2,1,0,1,0,no_flooding_area,1997.0
limburg,house,residence,425000.0,to_renovate,not_specified,not_specified,15.0,d,50.9001857,5.3491041,4,3.0,1,1,1,1,1,0,no_flooding_area,1969.0
limburg,house,residence,513000.0,not_specified,not_specified,not_specified,180.0,not_specified,51.0945239,5.6712947,3,3.0,2,2,0,1,1,1,no_flooding_area,2025.0
limburg,apartment,apartment,320000.0,new,not_specified,south_west,93.0,not_specified,51.11689,5.264095,2,2.0,1,1,1,0,0,0,no_flooding_area,2024.0
limburg,apartment,apartment,225000.0,new,not_specified,south_west,66.0,not_specified,51.11689,5.264095,2,1.0,1,1,1,0,0,0,no_flooding_area,2024.0
limburg,apartment,apartment,324000.0,new,not_specified,west,110.0,not_specified,51.05924,5.270834,3,3.0,1,1,1,0,0,0,no_flooding_area,2024.0
limburg,apartment,apartment,298000.0,new,not_specified,west,73.0,not_specified,51.05924,5.270834,3,1.0,1,1,1,0,0,0,no_flooding_area,2024.0
limburg,apartment,apartment,272000.0,new,not_specified,west,73.0,not_specified,51.05924,5.270834,3,1.0,1,1,1,0,0,0,no_flooding_area,2024.0
limburg,apartment,apartment,370000.0,new,not_specified,west,100.0,not_specified,51.05924,5.270834,3,2.0,1,1,1,0,0,0,no_flooding_area,2024.0
limburg,apartment,penthouse,300000.0,new,not_specified,south_west,86.0,not_specified,51.11689,5.264095,2,2.0,1,1,1,0,0,0,no_flooding_area,2024.0
limburg,apartment,penthouse,320000.0,new,not_specified,south_west,94.0,not_specified,51.11689,5.264095,2,2.0,1,1,1,0,0,0,no_flooding_area,2024.0
limburg,apartment,apartment,261000.0,new,not_specified,west,73.0,not_specified,51.05924,5.270834,3,1.0,1,1,1,0,0,0,no_flooding_area,2024.0
limburg,house,residence,399000.0,excellent,gas,south_west,110.0,a,51.188522,5.4065557,4,3.0,1,2,1,1,0,0,no_flooding_area,2007.0
limburg,house,residence,377000.0,new,not_specified,north_west,200.0,not_specified,50.92975,5.453273,3,3.0,1,2,1,1,0,0,no_flooding_area,2026.0
limburg,house,residence,295000.0,not_specified,gas,not_specified,160.0,e,50.9599902,5.437308,4,3.0,1,0,1,1,0,0,no_flooding_area,1966.0
limburg,house,residence,628000.0,not_specified,fuel_oil,not_specified,19.0,b,50.7577996,5.4808909,4,4.0,2,3,0,1,1,0,(information_not_available),2000.0
limburg,house,residence,425000.0,new,hot_air,not_specified,263.0,a+,51.0121805,5.5109817,3,3.0,1,2,1,1,1,0,no_flooding_area,
limburg,house,residence,370000.0,not_specified,gas,east,346.0,c,50.8725036,5.2712675,4,6.0,1,2,1,1,1,0,no_flooding_area,1962.0
limburg,apartment,apartment,249000.0,not_specified,gas,not_specified,110.0,b,50.8182541,5.1872366,1,3.0,1,1,0,0,1,0,no_flooding_area,1993.0
limburg,apartment,apartment,350000.0,not_specified,gas,south_west,93.0,c,50.9581327,5.1776388,1,2.0,1,1,0,0,1,0,no_flooding_area,1978.0
limburg,house,residence,450000.0,not_specified,gas,not_specified,220.0,not_specified,51.033044,5.1608015,4,3.0,1,2,0,1,0,0,no_flooding_area,2024.0
limburg,house,residence,299500.0,not_specified,gas,east,141.0,d,50.8122711,5.3417263,3,2.0,1,2,1,1,0,0,no_flooding_area,1956.0
limburg,house,residence,439000.0,not_specified,not_specified,not_specified,219.0,b,50.8437792,5.2563551,4,6.0,3,0,1,1,1,0,no_flooding_area,1918.0
limburg,house,residence,293000.0,new,not_specified,not_specified,172.0,a,50.8087391,5.3425399,3,3.0,1,2,0,0,1,0,no_flooding_area,
limburg,house,residence,286500.0,new,not_specified,not_specified,172.0,a,50.8087391,5.3425399,3,3.0,1,2,0,0,1,0,no_flooding_area,
limburg,apartment,apartment,339900.0,not_specified,gas,east,143.0,b,50.74933,5.300409,2,3.0,1,2,1,0,0,0,(information_not_available),2000.0
limburg,house,residence,389950.0,not_specified,gas,not_specified,183.0,a,51.05404,5.278366,3,3.0,1,2,0,1,1,0,no_flooding_area,2009.0
limburg,apartment,apartment,289000.0,not_specified,gas,not_specified,144.0,b,51.0336812,5.728205,1,3.0,1,0,1,0,1,0,(information_not_available),2000.0
limburg,house,residence,499000.0,not_specified,not_specified,not_specified,975.0,d,51.1207909,5.2265578,4,3.0,1,0,1,1,1,0,(information_not_available),
limburg,house,residence,275000.0,not_specified,fuel_oil,north_east,186.0,f,51.0472382,5.1551012,4,4.0,1,2,1,1,1,0,no_flooding_area,1963.0
limburg,house,residence,445000.0,not_specified,gas,south_west,178.0,a,50.8278982,5.1711037,3,3.0,1,2,1,1,0,0,no_flooding_area,2016.0
limburg,house,residence,224950.0,not_specified,gas,west,143.0,d,50.8016758,5.341232,2,2.0,2,2,1,1,0,0,no_flooding_area,1935.0
limburg,house,residence,839000.0,not_specified,solar_energy,south,365.0,b,50.9887503,5.3429031,4,4.0,2,3,1,1,0,1,no_flooding_area,2005.0
limburg,house,residence,360000.0,not_specified,fuel_oil,east,177.0,d,50.8499006,5.4924531,3,3.0,1,2,1,1,0,0,no_flooding_area,1959.0
limburg,house,residence,250000.0,not_specified,not_specified,north_east,187.0,f,50.9089381,5.4216355,3,4.0,1,2,1,1,0,0,no_flooding_area,1953.0
limburg,house,residence,439000.0,to_be_renovated,not_specified,not_specified,479.0,not_specified,51.0447,5.277155,4,3.0,1,0,0,0,0,0,no_flooding_area,
limburg,house,residence,500000.0,normal,gas,not_specified,584.0,not_specified,51.14281,5.594867,3,3.0,1,5,0,0,0,0,no_flooding_area,1909.0
limburg,house,residence,314000.0,normal,gas,east,179.0,b,50.9817632,5.7033934,2,3.0,1,2,1,1,0,0,no_flooding_area,
limburg,apartment,apartment,289000.0,normal,gas,west,80.0,b,50.97645,5.697762,3,2.0,1,1,0,0,1,0,no_flooding_area,1994.0
limburg,house,residence,549000.0,excellent,gas,north_west,238.0,b,51.00587,5.600772,4,4.0,1,0,1,1,0,0,no_flooding_area,1998.0
limburg,house,residence,399000.0,normal,gas,west,180.0,a,50.96667,5.675817,3,5.0,1,2,1,1,0,0,no_flooding_area,1960.0
limburg,house,residence,170000.0,new,gas,not_specified,265.0,not_specified,51.02203,5.744721,2,3.0,2,0,0,1,1,0,no_flooding_area,2024.0
limburg,house,residence,339000.0,to_be_renovated,not_specified,north_west,168.0,e,51.02758,5.617145,4,5.0,1,1,1,1,1,0,no_flooding_area,1978.0
limburg,house,residence,339000.0,normal,fuel_oil,south_east,154.0,d,50.9238013,5.6906446,3,3.0,1,1,0,1,1,0,no_flooding_area,1955.0
limburg,house,residence,359000.0,not_specified,gas,not_specified,141.0,f,51.0449061,5.6346378,4,3.0,1,0,1,1,1,0,(information_not_available),1974.0
limburg,house,residence,415000.0,not_specified,fuel_oil,not_specified,195.0,d,51.0943641,5.7734196,4,3.0,2,0,1,1,1,0,(information_not_available),1995.0
limburg,house,residence,424000.0,not_specified,gas,not_specified,262.0,d,51.0684455,5.7540287,3,5.0,1,0,1,1,1,0,(information_not_available),1951.0
limburg,apartment,apartment,275000.0,not_specified,not_specified,not_specified,148.0,b,50.924772,5.3242485,1,3.0,1,2,0,0,0,0,no_flooding_area,1959.0
limburg,house,bungalow,365000.0,not_specified,electricity,north_west,166.0,d,51.067488,5.200447,2,3.0,1,1,1,1,1,0,no_flooding_area,1982.0
limburg,house,villa,799000.0,not_specified,gas,north_east,298.0,a,50.9520639,5.1871572,4,3.0,2,2,1,1,0,1,no_flooding_area,1994.0
limburg,house,residence,520000.0,not_specified,gas,south,405.0,b,51.0896523,5.2274948,2,4.0,1,2,1,1,1,0,no_flooding_area,1992.0
limburg,apartment,apartment,320000.0,not_specified,gas,east,106.0,b,51.0441034,5.2271361,1,2.0,1,1,1,0,1,0,no_flooding_area,2009.0
limburg,apartment,apartment,289000.0,normal,gas,north_west,190.0,b,51.15698885,5.3933464,1,4.0,2,2,0,0,0,0,no_flooding_area,1998.0
limburg,house,residence,399000.0,normal,gas,not_specified,196.0,b,51.04828,5.22046,2,5.0,1,0,0,1,1,0,no_flooding_area,1989.0
limburg,house,residence,599000.0,normal,electricity,not_specified,240.0,a,51.06747,5.202743,4,5.0,1,0,0,1,1,0,no_flooding_area,2019.0
limburg,apartment,duplex,279000.0,not_specified,gas,not_specified,146.0,b,50.9641268,5.6890294,1,3.0,1,2,1,0,0,0,no_flooding_area,2006.0
limburg,apartment,apartment,345000.0,not_specified,gas,not_specified,106.0,a,50.8130757,5.1924471,1,3.0,1,0,1,0,1,0,no_flooding_area,2015.0
limburg,house,residence,299000.0,not_specified,gas,north,152.0,b,51.1209861,5.2593984,2,2.0,1,2,1,1,1,0,no_flooding_area,1965.0
limburg,house,residence,765000.0,not_specified,gas,south_west,217.0,a+,51.0501519,5.1685888,4,3.0,2,3,1,1,1,1,no_flooding_area,2025.0
limburg,apartment,apartment,410000.0,not_specified,gas,not_specified,123.0,b,50.9665585,5.4979835,1,2.0,1,1,1,0,1,0,no_flooding_area,2002.0
limburg,house,residence,850000.0,not_specified,gas,north_east,232.0,a,50.9849405,5.2585439,4,2.0,1,2,1,1,1,0,no_flooding_area,2003.0
limburg,house,residence,499000.0,not_specified,gas,not_specified,632.0,c,51.1472278,5.7281835,4,4.0,1,2,0,1,1,0,no_flooding_area,1999.0
limburg,apartment,apartment,349000.0,normal,gas,not_specified,174.0,c,50.9293,5.334057,2,3.0,1,2,1,0,0,0,no_flooding_area,1984.0
limburg,house,master_house,479000.0,excellent,fuel_oil,not_specified,406.0,f,51.13016,5.5243649,4,5.0,1,0,0,1,1,0,(information_not_available),1905.0
limburg,house,residence,749000.0,not_specified,not_specified,not_specified,197.0,b,51.0241851,5.7100359,4,3.0,1,0,1,1,1,0,(information_not_available),2017.0
limburg,house,residence,323000.0,to_be_renovated,not_specified,north_east,190.0,d,51.2200758,5.43881275,3,3.0,1,1,0,0,0,0,no_flooding_area,1933.0
limburg,house,residence,775000.0,excellent,not_specified,south,216.0,a,51.22415,5.326555,4,3.0,2,2,1,1,0,1,no_flooding_area,2013.0
limburg,house,residence,170000.0,normal,gas,not_specified,168.0,f,51.11434,5.243418,3,3.0,2,2,1,0,1,0,no_flooding_area,1956.0
limburg,house,residence,255000.0,to_be_renovated,fuel_oil,north_west,176.0,f,51.24889,5.528829,4,3.0,2,2,1,1,0,0,no_flooding_area,1953.0
limburg,house,residence,310000.0,to_be_renovated,fuel_oil,south,124.0,f,51.22836,5.246965,4,3.0,1,2,1,1,1,0,no_flooding_area,1975.0
limburg,house,residence,475000.0,to_be_renovated,fuel_oil,north_west,176.0,f,51.24889,5.528829,4,3.0,2,2,0,0,0,0,no_flooding_area,1953.0
limburg,house,residence,299000.0,normal,gas,south_east,166.0,f,51.2197249,5.4146105,4,3.0,1,2,1,1,1,0,no_flooding_area,1969.0
limburg,apartment,apartment,240000.0,normal,gas,not_specified,131.0,b,51.22993,5.309978,2,3.0,1,2,1,0,0,0,no_flooding_area,1978.0
limburg,apartment,apartment,240000.0,normal,gas,not_specified,106.0,b,51.23001,5.309957,2,2.0,1,1,1,0,0,0,no_flooding_area,1978.0
limburg,house,residence,319000.0,normal,gas,north,170.0,d,51.22033,5.439471,3,3.0,1,2,1,1,0,0,no_flooding_area,1949.0
limburg,apartment,apartment,197000.0,to_be_renovated,not_specified,east,129.0,b,51.22993,5.309978,2,2.0,1,1,0,0,0,0,no_flooding_area,1976.0
limburg,house,residence,409000.0,normal,not_specified,north,180.0,a,51.0987,5.140306,3,3.0,1,2,0,1,1,0,no_flooding_area,2018.0
limburg,apartment,apartment,319000.0,not_specified,electricity,not_specified,105.0,b,51.0988586,5.7863233,1,2.0,1,0,1,0,1,0,(information_not_available),1979.0
limburg,house,residence,358000.0,not_specified,gas,not_specified,162.0,c,51.0274792,5.6182485,4,4.0,2,0,1,1,1,0,(information_not_available),1967.0
limburg,house,residence,190000.0,not_specified,not_specified,north_west,121.0,f,50.921941,5.328919,2,3.0,1,0,1,1,1,0,no_flooding_area,1992.0
limburg,house,residence,359000.0,not_specified,fuel_oil,west,156.0,c,50.9301379,5.3564428,2,2.0,2,2,1,1,1,0,no_flooding_area,1959.0
limburg,house,residence,449000.0,not_specified,fuel_oil,south,219.0,c,51.0524906,5.3845486,2,3.0,1,2,1,1,1,0,no_flooding_area,1988.0
limburg,house,residence,349000.0,not_specified,not_specified,south_east,166.0,a,51.108377,5.230419,2,3.0,1,2,1,1,1,0,no_flooding_area,2018.0
limburg,house,mixed_building,149000.0,to_be_renovated,gas,west,196.0,d,50.78642,5.469498,2,2.0,1,3,0,0,0,0,possible_flooding_area,1930.0
limburg,house,residence,199000.0,to_be_renovated,fuel_oil,south_west,190.0,f,50.81975,5.426137,4,3.0,1,1,0,1,0,0,no_flooding_area,1957.0
limburg,house,residence,149000.0,to_be_renovated,gas,west,196.0,d,50.78642,5.469498,2,2.0,1,3,0,0,0,0,possible_flooding_area,1930.0
limburg,house,residence,195000.0,normal,gas,north_west,133.0,f,50.7438,5.18529,4,3.0,1,1,0,1,1,0,possible_flooding_area,1953.0
limburg,house,residence,479000.0,not_specified,gas,not_specified,177.0,b,51.0199788,5.7461567,2,3.0,1,0,1,1,1,0,(information_not_available),1899.0
limburg,house,residence,545000.0,not_specified,fuel_oil,north,260.0,d,51.0711746,5.2851449,4,3.0,1,1,1,1,1,1,no_flooding_area,1998.0
limburg,house,residence,349000.0,not_specified,gas,north_east,235.0,c,50.838165,5.5483883,3,5.0,2,1,1,1,1,0,no_flooding_area,1952.0
limburg,house,residence,269000.0,not_specified,not_specified,not_specified,130.0,d,50.962019,5.4781972,3,5.0,1,0,0,1,0,0,no_flooding_area,1962.0
limburg,house,residence,498000.0,excellent,not_specified,not_specified,18.0,b,51.0752848,5.0801635,4,3.0,2,1,1,1,1,0,no_flooding_area,1991.0
limburg,apartment,apartment,269000.0,not_specified,gas,not_specified,82.0,b,50.8157488,5.1929851,2,2.0,1,0,1,0,0,0,no_flooding_area,
limburg,house,residence,274950.0,normal,fuel_oil,north,205.0,d,51.05046,5.335435,3,3.0,1,2,1,1,1,0,no_flooding_area,1950.0
limburg,house,residence,410000.0,not_specified,electricity,not_specified,460.0,not_specified,51.1045287,5.6965558,2,3.0,2,2,0,1,0,0,no_flooding_area,2026.0
